"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",11,93,325,88,306
"GM",48,220604,305364,1054,4503
"Tolerant",122,280141,117053,4972,5882
"Vulnerable",37,1997,2797,10440,3698
"Unclassified",160,9917,6644,6458,52347
