"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,5,0,0,0
"GM",0,32586,30583,3327,3258
"Tolerant",0,34235,9455,1648,1899
"Vulnerable",0,2505,1630,90407,41733
"Unclassified",0,4860,2396,39115,55207
