"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",7235,11311,5500,647,51745
"GM",12446,153303,132727,8022,81483
"Tolerant",3311,86464,38424,5694,35246
"Vulnerable",453,6679,4446,955,1752
"Unclassified",12746,16494,8870,1354,141091
