"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",7,50,84,29,235
"GM",148,29639,109835,760,3820
"Tolerant",194,126850,51124,1498,5037
"Vulnerable",10,607,961,3889,1665
"Unclassified",374,6532,6031,3845,50665
