"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",7,41,159,30,512
"GM",44,26037,421084,4285,23699
"Tolerant",84,474710,278777,12931,55629
"Vulnerable",8,2544,24443,53214,21167
"Unclassified",101,17691,54689,17365,158707
