"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1155,3,2069,6394,8315
"GM",1,0,33,0,7
"Tolerant",1903,18,21274,9119,14491
"Vulnerable",1655,19,6761,52093,30815
"Unclassified",2062,25,7451,15904,83143
