"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,1,2,0,38
"GM",321,3890,6823,700,936
"Tolerant",319,5013,1945,753,56
"Vulnerable",13,144,95,2276,37
"Unclassified",180,745,864,1254,121153
