"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",31,466,80,217,536
"GM",46,2589,679,524,2025
"Tolerant",37,1198,1017,277,1502
"Vulnerable",21,235,137,4819,2605
"Unclassified",597,2025,290,10484,97637
