"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,3,28,25,384
"GM",2,15374,179331,9455,15713
"Tolerant",3,182147,218666,35461,46557
"Vulnerable",1,1587,34844,92012,32905
"Unclassified",12,14237,73066,56757,291132
