"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,3,25,12,251
"GM",0,1,32,4,2
"Tolerant",0,26,149,6,85
"Vulnerable",10,26,12,1704,763
"Unclassified",16,84,336,978,8212
