"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,1,32
"GM",273,129,108,355
"Tolerant",204,486,150,967
"Vulnerable",92,197,12284,12039
"Unclassified",491,484,31364,52634
