"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",9,461,132,7,9
"GM",104,227396,328419,196,5875
"Tolerant",21,331945,48973,98,2283
"Vulnerable",0,3514,1857,622,135
"Unclassified",31,5113,1746,895,111513
