"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",16104,21566,4835,14512,22644
"GM",7927,134945,41775,29425,19112
"Tolerant",3295,70824,15812,15976,13107
"Vulnerable",3962,31533,7424,14017,9757
"Unclassified",12768,20354,6186,11278,224904
