"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2118,3289,2052,8370
"Tolerant",1190,1098,1434,4673
"Vulnerable",2347,2614,106694,73643
"Unclassified",10079,5628,70471,97067
