"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1905,2232,2080,9517
"Tolerant",2265,1840,3577,4947
"Vulnerable",2464,4634,122206,51347
"Unclassified",8895,8356,69637,96865
