"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",331,0,128,1,1279
"GM",4,0,10,0,3
"Tolerant",356,1,182,4,1600
"Vulnerable",3,0,1,8,197
"Unclassified",1485,103,2131,104,46010
