"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",36053,20161,3613,3543,1307
"GM",47187,393522,291489,10105,1650
"Tolerant",53746,406756,47469,3305,620
"Vulnerable",1933,5497,3251,5474,4219
"Unclassified",1779,1596,540,2340,58583
