"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",5309,0,9052,4337,15458
"Tolerant",13402,0,32699,18796,11155
"Vulnerable",4538,3,11433,139047,25284
"Unclassified",4649,0,9923,10587,106238
