"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",8005,20856,5538,5105
"GM",0,0,3,13
"Tolerant",20381,14419,12414,10362
"Vulnerable",3643,10007,435029,137207
"Unclassified",3644,8249,160854,571896
