"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",5105,0,17797,8951,10112
"Tolerant",26597,1,18311,20506,14090
"Vulnerable",3258,11,14652,456942,405787
"Unclassified",4544,4,6816,99487,314654
