"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",3514,17652,2064,6282
"GM",1,0,0,1
"Tolerant",26771,9225,7431,9864
"Vulnerable",2024,7760,146774,91323
"Unclassified",5274,11677,128312,951676
