"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,1,33
"GM",0,0,1,0
"Tolerant",0,4,7,0
"Vulnerable",1,8,475,21
"Unclassified",1,57,0,17683
