"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,0,0,0,1613
"GM",0,0,0,0,53
"Tolerant",4,0,5,17,2788
"Vulnerable",8,2,3,221,2933
"Unclassified",478,22,85,388,9671
