"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,2,6,130
"GM",0,0,1,1
"Tolerant",4,9,17,2427
"Vulnerable",21,4,74,243
"Unclassified",34,39,1263,14017
