"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",308,336,632,4367
"Tolerant",1892,31979,32161,8576
"Vulnerable",2788,32858,322052,48384
"Unclassified",3419,9950,64214,120386
