"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",552,859,4806,5498
"Tolerant",421,31310,46945,14975
"Vulnerable",648,34339,295120,58566
"Unclassified",4022,8100,59211,118930
