"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",20,39,13,27,74
"GM",3556,18385,137805,589,1040
"Tolerant",5222,147646,67643,707,1043
"Vulnerable",15,369,808,996,850
"Unclassified",939,3674,4337,4206,46229
