"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",256,104,8,1,2692
"GM",190,81,10,1,4787
"Tolerant",73,31,18,1,1941
"Vulnerable",8,2,0,0,77
"Unclassified",2236,536,380,16,13360
