"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1490,421,1931,767,601
"GM",7888,6044,26756,3380,1057
"Tolerant",17338,26166,79787,25442,4847
"Vulnerable",5115,2940,24292,98599,6173
"Unclassified",1307,367,3110,8672,133869
