"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",13064,386445,1166,23414
"GM",0,0,0,2
"Tolerant",438047,83881,7169,19622
"Vulnerable",744,3848,13840,7287
"Unclassified",28970,27353,10615,100187
