"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",29652,422198,1337,27638
"Tolerant",413756,60676,5810,21285
"Vulnerable",1345,4034,16429,10982
"Unclassified",18864,8727,4055,118866
