"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",820,395,1264,1346,9522
"GM",532,28599,89836,3833,12414
"Tolerant",2010,82542,85936,16040,35914
"Vulnerable",988,3746,15610,53544,54260
"Unclassified",1773,1727,6332,9496,82634
