"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3100,597,151871,1564,123
"GM",6132,11566,135430,1786,339
"Tolerant",139935,122394,751648,12236,1908
"Vulnerable",443,300,13922,81967,5501
"Unclassified",23259,12206,152083,18554,201682
