"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,1,0
"GM",5851,6294,1197,2408
"Tolerant",4682,2717,1033,1358
"Vulnerable",420,507,23352,45240
"Unclassified",1768,1348,46751,87975
