"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,2,26
"GM",1801,1213,470,1847
"Tolerant",1852,1334,671,2310
"Vulnerable",275,663,12214,48878
"Unclassified",1313,2198,38277,117558
