"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,1
"GM",4600,3088,189,1505
"Tolerant",6168,1155,150,2089
"Vulnerable",369,142,1970,19241
"Unclassified",3287,2568,5210,181170
