"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1935,295,225,929,7306
"GM",491,6047,418,335,823
"Tolerant",424,287,654,299,837
"Vulnerable",531,166,192,4931,11434
"Unclassified",3665,732,870,6458,66125
