"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",71,121,116,139,1741
"GM",491,4218,4499,1890,6854
"Tolerant",410,5156,4966,1435,5069
"Vulnerable",258,459,1024,9886,22882
"Unclassified",6300,6559,11113,56204,194693
