"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",125,24,268,460,183
"GM",21,184,479,135,6
"Tolerant",505,304,19070,6654,755
"Vulnerable",360,54,4030,184126,23769
"Unclassified",427,5,716,17020,109900
