"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,0,1
"GM",26,38738,41836,541,1596
"Tolerant",20,45401,4880,188,294
"Vulnerable",1,40,31,550,1212
"Unclassified",6,5135,2842,2988,29954
