"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",13,1133,378,11,376
"GM",940,325530,105341,611,22745
"Tolerant",91,150583,16303,333,10300
"Vulnerable",9,2633,606,4688,33098
"Unclassified",499,14614,3202,4819,152571
