"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",27626,133,245336,864,8944
"GM",1409,272,3137,406,11
"Tolerant",226449,10619,589459,8907,5352
"Vulnerable",364,195,6924,12300,27
"Unclassified",3782,15,7571,136,72687
