"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",8170,632,19229,2063,6324
"GM",2489,686,11299,124,245
"Tolerant",38494,14526,1026236,123095,34123
"Vulnerable",2008,398,68469,57899,4921
"Unclassified",5720,163,17584,13223,185239
