"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2170,562,419,232,1164
"GM",727,5330,864,1101,322
"Tolerant",466,335,495,102,217
"Vulnerable",1560,2242,239,2105,1777
"Unclassified",19255,1412,948,8133,23643
