"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",4,0,0,23,55
"GM",0,0,3,0,4
"Tolerant",0,1,9,5,86
"Vulnerable",14,1,11,427,277
"Unclassified",50,12,26,267,877
