"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2,271,749,19,573
"GM",30,51845,87198,391,8650
"Tolerant",12,85379,35881,793,6903
"Vulnerable",17,3084,1528,80772,246761
"Unclassified",131,3879,2039,4778,47744
