"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,0,0,1
"GM",0,23523,339551,2812,4895
"Tolerant",0,387106,147146,5106,9190
"Vulnerable",0,1485,7224,20811,5749
"Unclassified",6,10665,10946,7691,69744
