"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,1,1
"GM",0,0,0,3,1
"Tolerant",1,3,0,9,43
"Vulnerable",0,1,10,9309,15347
"Unclassified",41,38,113,12199,99105
