"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2,18,31,88,455
"GM",2,197,158,66,316
"Tolerant",5,113,279,147,368
"Vulnerable",103,353,752,6551,21594
"Unclassified",791,2305,1885,17698,137279
