"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,1,0,0
"GM",3,16032,500103,624,6861
"Tolerant",0,508992,253124,799,13915
"Vulnerable",0,286,1021,991,2166
"Unclassified",0,21834,45548,4173,49630
