"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",82031,4,1065178,1841,41504
"GM",7,0,3522,10,16
"Tolerant",923812,3949,869105,36934,95854
"Vulnerable",8969,6,34352,31163,12806
"Unclassified",84593,9,110792,63531,717371
