"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,0,7
"GM",0,2269,6152,18,2522
"Tolerant",0,6244,2287,16,2026
"Vulnerable",0,22,33,375,1906
"Unclassified",8,2117,1419,1776,16559
