"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",98,43,249,0,4878
"GM",405,770,1268,0,6691
"Tolerant",2343,4242,24303,6,27941
"Vulnerable",4,0,5,0,313
"Unclassified",5926,3216,12145,116,280685
