"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2808,1276,70345,424,3610
"GM",2205,15576,70870,758,4436
"Tolerant",56308,130902,893348,5829,39790
"Vulnerable",70,1028,7754,13152,1885
"Unclassified",4774,11562,63259,4393,79098
