"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2,84,41,17,384
"GM",84,49846,235531,1945,27015
"Tolerant",78,258177,69333,5343,41463
"Vulnerable",5,1649,6557,22123,20151
"Unclassified",282,22438,29093,17984,270213
