"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,1
"GM",30556,401729,1644,3598
"Tolerant",439191,194029,3692,7203
"Vulnerable",1002,3211,7190,2856
"Unclassified",9286,9645,5073,70670
