"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",356,163,28,0,647
"GM",214,33472,47504,3,18717
"Tolerant",275,46128,5908,7,7099
"Vulnerable",0,4,6,43,116
"Unclassified",1074,13242,5587,225,271652
