"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,0,67
"GM",0,1427,785,122,1934
"Tolerant",0,129,629,273,1545
"Vulnerable",0,302,276,3919,18964
"Unclassified",42,1925,1865,13399,147141
