"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",12,2931,1083,35,102
"GM",8,115014,90758,2393,6175
"Tolerant",6,91723,10068,2020,2767
"Vulnerable",3,5580,1487,54843,30496
"Unclassified",28,12574,3999,35092,109122
