"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,6,68,332
"GM",0,0,0,15
"Tolerant",0,8514,678,2635
"Vulnerable",25,1391,52294,30162
"Unclassified",33,1507,15580,38096
