"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2,71,574,2,28
"GM",87,686,1542,22,104
"Tolerant",87,1743,3447,73,486
"Vulnerable",0,11,190,295,834
"Unclassified",17,220,1382,1245,38272
