"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3,0,0,5,134
"GM",4,40,300,19,290
"Tolerant",44,395,525,56,465
"Vulnerable",19,5,44,4428,10483
"Unclassified",536,517,474,13577,30303
