"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",44611,23319,4112,56,5759
"GM",21366,703405,228084,1117,10673
"Tolerant",4983,157177,57758,48,2043
"Vulnerable",23,31,5,3,24
"Unclassified",6354,16991,2727,128,28867
