"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",17,12,18,14,223
"GM",17,44663,268203,714,6102
"Tolerant",67,300348,77722,1710,11878
"Vulnerable",14,432,869,5516,4936
"Unclassified",280,11908,13694,5467,66594
